ECAL,eH0_11,eH1_11,eH2_11,mpST11,mpST12,strawSelection,index
5.7069332656800595,4.802987476353382,5.548504921783506,5.415644267480874,0.0,0.0,-30.0,10812
8.005950529548269,11.718132095922408,2.7364217455159565,2.8875448417320593,0.0,0.0,-30.0,10817
6.374924583155826,5.3671938365274245,5.636776590993698,4.6967534355143865,1.0,1.0,10.0,10825
8.457132185585472,6.047134834685885,4.993654429605155,5.8349972527946585,1.0,0.0,10.0,10829
10.086428362000122,5.482928474511843,7.793127367414106,1.2221144143430291,0.0,0.0,-30.0,10830
6.969767363672708,6.87174413032487,5.094536337273946,2.408284287087734,1.0,1.0,-10.0,10852
6.520190220200611,4.701719668117016,5.674607306369495,5.403662753614766,0.0,0.0,-30.0,10854
6.7827070638544695,6.191803132166409,4.703618945057381,1.3179665252718942,0.0,0.0,-30.0,10864
4.509810366182775,16.000313701345906,3.3038824761529058,4.205511367003953,1.0,1.0,-10.0,10929
5.919765293846121,4.585985030132597,5.435012775656116,3.4386944795730328,0.0,0.0,-30.0,10946
8.866012390784885,3.9783781807143983,5.661997067910896,5.176013990158712,0.0,0.0,-30.0,10980
1.620707482661018,5.6420636017404195,5.346741106445924,4.99629128216709,0.0,0.0,-30.0,10984
7.288659158410324,4.571518200384545,4.4892448912612,1.7852455660501112,0.0,0.0,-30.0,11012
6.710559329079951,4.903813112588793,4.630935469529401,4.083371417106025,0.0,0.0,-30.0,11074
8.808628610599454,6.7281483479268855,4.542607000083336,4.6976839311839225,1.0,0.0,-10.0,11077
1.7067130035163713,5.618952524841325,4.593080411195373,3.782237831773722,0.0,0.0,-30.0,11109
3.5643090227704803,4.655703520582812,5.0221044056476885,5.119270950649146,2.0,0.0,20.0,11137
6.016289671924853,5.618952524841325,5.097814522315744,2.662020894337556,0.0,0.0,-30.0,11143
5.203858158580273,7.9103175804259696,3.255535016726391,1.650212047621019,1.0,1.0,10.0,11199
6.011082250545744,5.2686801596564115,6.220847919558569,4.432686376091496,0.0,0.0,-30.0,11226
3.8859592808740357,5.721115298020258,5.123051227871763,3.553376306921172,0.0,0.0,-30.0,11243
7.387542496060074,6.18814511826681,6.5363067390088005,4.842228052143428,2.0,2.0,20.0,11253
7.729357393565715,5.400032296600754,3.873834302848845,2.9511091362565667,0.0,0.0,-30.0,11255
5.814085990437422,5.1519227045947735,4.959012641757642,3.4690589030281274,0.0,0.0,-30.0,11267
6.687172495180008,6.158955754501401,5.362799930653939,5.131316294062438,1.0,1.0,10.0,11292
8.647128629156482,5.648141888606735,5.930625805664356,3.192016004522409,0.0,1.0,-30.0,11302
6.697245260303691,4.991381203885021,4.971630994535651,1.4574865530083452,0.0,0.0,-30.0,11304
3.26860725899694,7.428693078296713,9.46376458350695,5.829946212033381,1.0,0.0,-10.0,11349
8.123294341611837,4.684892884348222,6.182992861224541,3.5895123371610484,0.0,0.0,-30.0,11360
7.933488112357759,5.341653569069935,4.454278530637271,3.095653257216072,1.0,1.0,10.0,11366
8.536319383829108,5.443816342248868,6.940094027905097,5.576994000354246,0.0,0.0,-30.0,11383
7.155241837720752,4.611919474934698,5.009486052869679,6.564712160244199,0.0,0.0,-30.0,11399
4.336195521836952,10.873038002615033,5.097814522315744,3.7340564581205538,0.0,0.0,-30.0,11410
4.4523868754618725,8.844377220919073,3.8990710084048636,5.324041788675112,1.0,0.0,10.0,11414
7.493260073378551,5.502195069779687,6.662490266788893,3.866555235666767,1.0,0.0,-10.0,11442
5.56930612646084,4.232457745984375,4.580462058417364,2.782474328470477,0.0,0.0,-30.0,11498
1.5346405261993412,4.261647109749784,5.135669580649772,3.517240276681296,1.0,0.0,10.0,11538
6.2169821239232785,6.17050359089469,7.064383704841735,0.0,0.0,0.0,-30.0,11687
5.559206982850425,4.547456437839451,5.411822516744829,3.2328669038115465,0.0,0.0,-30.0,11694
6.638590374993085,3.392314770349687,6.736394461402654,5.495873736479629,1.0,0.0,10.0,11706
5.306203242417447,6.068149265927242,3.2042026089817868,2.5264256174230972,1.0,1.0,10.0,11710
8.212143772778873,5.366291037579031,4.907223680684705,5.232454951724614,1.0,1.0,10.0,11711
7.255454288291221,4.942251691285319,6.193950712638021,3.364576296189054,0.0,0.0,-30.0,11716
7.828374914508546,4.986117830557083,3.9611008630719726,3.9991760958261353,0.0,0.0,-30.0,11721
3.90006566634161,6.9016059120907425,4.5918494081471275,3.568127175317929,0.0,0.0,-30.0,11731
10.117596166957584,6.5945429371884,3.9737158339734755,1.209331693648023,0.0,0.0,-30.0,11735
3.9518711372529536,4.839897366317873,6.749009432304157,5.172587046098474,0.0,0.0,-30.0,11746
2.0274545006073996,7.340267304808375,6.6607046359936355,8.273744557532513,0.0,0.0,-30.0,11757
6.778147096263191,6.770007494275453,4.6675392335561465,8.010325772777499,0.0,0.0,-30.0,11758
6.610673856020046,5.205448526915899,6.257025567145536,3.4962856885665614,0.0,0.0,-30.0,11768
8.32150725991715,6.2728579158621365,2.5482241221036257,3.4723385263161055,0.0,0.0,-30.0,11771
9.698881002973614,3.421558863197529,5.638891992971884,5.914949075862607,0.0,0.0,-30.0,11780
10.176877503467471,5.146960341220215,4.2260152520035374,1.3051203426498466,0.0,0.0,-30.0,11787
3.8057070217194493,4.5328343914155305,4.919838651586208,2.8377387266790244,0.0,1.0,-30.0,11798
5.541565682941922,6.126637451622926,4.970298535192221,7.483488203267469,0.0,0.0,-30.0,11857
5.217647577491265,5.307802851883347,4.112480513890009,4.274568461706378,0.0,0.0,-30.0,11889
6.452101384121945,7.808172790373849,3.1663576962772773,4.969036166969599,0.0,0.0,-30.0,11910
8.024325810716908,7.033204329906032,3.2042026089817868,2.933527375680848,0.0,0.0,-30.0,11919
7.599754280346682,6.989338190634269,5.310902749532804,6.058632049365343,0.0,0.0,-30.0,11940
3.1068927577256593,5.673354012481373,7.076998675743238,6.25020934736899,1.0,1.0,-10.0,11946
2.909835464245956,4.474346205719845,4.654924262654643,4.26259488058115,0.0,1.0,-30.0,11948
7.713169077752618,8.407676693754611,7.392372948280816,6.753099754628564,0.0,0.0,-30.0,11967
8.78193586056212,5.293180805459425,5.992111178213971,3.2328669038115465,0.0,0.0,-30.0,11976
7.882725838320633,3.9918186737304504,5.146908127813264,8.992159425046191,1.0,1.0,-10.0,11982
8.229483820157364,9.007180597135376,1.9174755770284708,2.646161428675377,0.0,0.0,-30.0,11999
6.62469009384543,6.46294451937311,5.310902749532804,4.897194680218232,0.0,0.0,-30.0,12001
6.190137204944626,6.448322472949189,5.37397760404032,6.513628132124005,1.0,1.0,-10.0,12048
8.202106384522398,6.5068106586448735,5.247827895025289,3.352602715063826,1.0,0.0,-10.0,12061
3.4821415830486053,5.6441099196335305,5.33613269133581,7.495461784392697,1.0,1.0,10.0,12062
6.747636268148065,5.366291037579031,5.235212924123785,4.226674137205467,1.0,1.0,-10.0,12084
6.457268705486879,5.746464244600978,5.348747662237313,0.8501242598911845,0.0,0.0,-30.0,12121
4.027852876249507,5.249314666187662,3.7214164159434135,5.747318940109416,0.0,0.0,-30.0,12155
5.245404413729408,5.90730675526411,4.80630391347268,5.148639883848018,1.0,1.0,10.0,12163
7.5773585313037986,9.767527011179272,5.53797222575986,1.0297279767696037,0.0,0.0,-30.0,12212
6.861910226896673,5.62948787320961,6.294870479850045,4.813379612341636,0.0,0.0,-30.0,12231
7.440260166331402,4.708298948502582,4.137710455693016,5.543768060980541,1.0,0.0,-10.0,12359
4.885771032872433,5.746464244600978,13.573708690017334,4.106938325953187,0.0,0.0,-30.0,12481
6.504843701262517,5.516534062387357,5.526838516768059,3.434675790350579,1.0,0.0,10.0,12507
7.2728424587055835,7.345623605619238,4.075727947296993,2.618039588449043,0.0,0.0,-30.0,12508
7.3629997717757805,6.1750062979508336,4.5552253528613456,3.987106162225148,0.0,0.0,-30.0,12517
4.850745087586668,9.277142163272107,5.274471461207874,3.566778705364063,0.0,0.0,-30.0,12535
6.293218972091119,3.599648221080344,2.826511022274076,5.2841166005393525,1.0,1.0,10.0,12539
7.278017689961363,5.677493942191762,5.1735246389838,5.584350498297271,0.0,1.0,-30.0,12555
8.359049739632432,4.623938365290198,4.971630994535651,3.074395113041078,0.0,0.0,-30.0,12609
7.679374661033409,9.599061922880917,4.378568413969216,6.593136394763874,0.0,0.0,-30.0,12614
3.8583521310648354,5.706759374883472,6.006335922332411,6.064724734709939,1.0,1.0,-10.0,12615
5.2560481092106865,3.5411173556969238,6.6751086195669025,2.065609216574474,1.0,1.0,10.0,12621
8.011062205562043,5.370206898928806,5.539456869546068,5.7404721251313875,0.0,0.0,-30.0,12625
3.519378587561542,5.648228509500052,4.164056416743058,3.806965823570397,0.0,1.0,-30.0,12642
7.707556973067595,5.106818004703415,6.662490266788893,4.179255856790215,0.0,0.0,-30.0,12654
5.515292836630998,4.975123557590719,5.287089813985883,3.482713213991846,0.0,0.0,-30.0,12655
9.795183422446094,2.809481538404171,2.9022211389421315,2.401871182063342,1.0,0.0,10.0,12664
7.544052792108604,5.896984687379588,5.236616402873846,2.4979460293458757,0.0,0.0,-30.0,12670
5.288150250411107,7.974830408491006,5.804442277884263,5.584350498297271,0.0,0.0,-30.0,12682
3.9458377357985692,5.970148269108863,9.148305764056719,2.533974097076826,0.0,0.0,-30.0,12707
5.349154263912744,4.94585812489901,5.375418283431948,5.608369210117903,0.0,0.0,-30.0,12729
7.205740224152679,4.989756273936575,5.059959463981716,2.942292198027594,0.0,0.0,-30.0,12742
4.740338158024433,4.858061826823879,5.564693575102087,5.356172736001253,0.0,0.0,-30.0,12743
11.232844508626656,4.521509350869213,5.438510047321994,1.573225624251489,0.0,0.0,-30.0,12786
5.930665613782927,6.7017840864016165,5.476365105656022,2.822198638924427,0.0,0.0,-30.0,12799
3.410895950095487,6.848111249860167,9.324962702948849,4.695658160933833,0.0,1.0,-30.0,12801
8.22956302766474,6.350598894101095,6.082046039000467,2.6300489443593595,0.0,0.0,-30.0,12806
7.378800997266026,4.594672932598488,7.23031614179931,5.980659243337722,0.0,1.0,-30.0,12808
9.235740582274033,6.584722355634776,4.630935469529401,1.945515657471307,0.0,0.0,-30.0,12823
9.691558312751857,6.292068028717674,5.463746752878013,3.734909688108497,0.0,0.0,-30.0,12824
6.31403204192883,7.535848918115354,6.359649800116671,2.317805690691125,0.0,0.0,-30.0,12858
8.003592331923707,5.8384538219961675,5.69087710288218,2.5099553852561924,0.0,0.0,-30.0,12859
6.353329191315056,5.4141050479663715,6.20822956678056,4.9358452791401675,0.0,1.0,-30.0,12867
4.783264746764613,4.214222307606256,4.239766533411114,3.3746290107989956,0.0,0.0,-30.0,12974
8.680275232911608,5.706759374883472,6.523688386230791,5.776500192862338,0.0,0.0,-30.0,12985
5.066858886001925,4.287385889335532,5.463746752878013,5.356172736001253,1.0,0.0,-10.0,12996
9.645987896587911,6.101842716221559,3.6971773639567154,2.5820115207180927,0.0,0.0,-30.0,13003
8.997032600323635,6.204271730642544,5.880152394552319,1.2489730146729379,0.0,0.0,-30.0,13007
7.716860698903937,4.960490841244864,5.488983458434031,3.062385757130761,0.0,0.0,-30.0,13068
7.806494094911467,6.371893805142498,6.960106116494856,4.561934408711849,0.0,0.0,-30.0,13162
5.891621744647727,6.284207193145123,5.308341802616548,2.5144520362978695,0.0,0.0,-30.0,13163
5.091869467133953,4.369716164535795,5.510084008891761,3.340629133938598,0.0,0.0,-30.0,13176
7.212703270484216,6.956471218458323,6.40531504923802,1.9516937234121559,0.0,0.0,-30.0,13177
8.06977789748615,5.72885865049509,5.018337381095929,4.585881570962305,0.0,0.0,-30.0,13187
3.8799645605361888,4.72046261252529,2.4461242510869603,3.172998998185407,1.0,0.0,10.0,13191
6.947016121982307,9.397081919051894,3.3917908430020223,2.3228747382942223,0.0,0.0,-30.0,13193
6.613388544091574,4.939679142518726,4.110497452857469,3.604047918693613,0.0,0.0,-30.0,13210
6.096188719793057,5.62655760316482,3.984408573935461,5.747318940109416,1.0,1.0,10.0,13212
6.617384415763537,6.868784606460949,6.657492807082036,5.196534208348931,1.0,0.0,10.0,13223
2.3226640248641948,5.597328732499029,5.018337381095929,7.112307188385403,1.0,0.0,-10.0,13232
3.4197299406396744,6.561881464470141,4.955292941634925,10.381094835572632,0.0,0.0,-30.0,13234
4.011330657734545,6.532652593804349,4.703115183790908,3.1969461604358624,0.0,0.0,-30.0,13244
9.699871166763932,4.135885199209465,7.350981641153082,1.7361692631580528,0.0,0.0,-30.0,13249
7.382037929575568,5.421955508504281,6.632275031297635,4.72956454446504,0.0,0.0,-30.0,13260
6.636325992363391,5.129666801846368,6.972715004387057,5.268375695100298,0.0,0.0,-30.0,13263
5.3025804749611885,5.699629779829298,7.5148971837516925,5.160613464973246,0.0,0.0,-30.0,13280
6.919179126167483,7.424133149110983,5.9892217487953925,3.1490518359349506,0.0,0.0,-30.0,13299
6.546436349464929,6.415737111141184,5.056164044772531,6.537575294374461,0.0,0.0,-30.0,13316
3.3911873855219863,4.311258423204213,5.472257345215159,6.178367860617622,2.0,1.0,20.0,13322
6.7268095630634015,3.0398025492422924,7.136630546985668,4.597855152087533,1.0,0.0,10.0,13323
8.575567883730683,4.998136883850307,5.863132869873384,5.5916623854814524,1.0,1.0,-10.0,13325
6.988393465248863,4.033584151879196,4.223977443887277,3.6279950809440686,1.0,0.0,10.0,13326
4.676840211723758,8.73943232907159,4.476155201731293,3.0772103491835834,0.0,0.0,-30.0,13330
6.830190398148701,5.772701956493776,4.085279677073068,1.8080107499094205,0.0,0.0,-30.0,13337
9.157146275198267,13.32836502360082,3.543097497708432,3.113131092559267,0.0,0.0,-30.0,13348
4.609423098440766,7.394904278445193,4.8292040627129165,4.84930035571732,1.0,0.0,10.0,13357
7.0492159314147464,5.129666801846368,4.160933004426273,5.567715223230997,1.0,1.0,10.0,13364
6.413727086968431,4.282029552538422,5.220079587371142,8.824529289292999,0.0,0.0,-30.0,13367
3.5009699730643717,3.6828377038897004,3.1648308609424074,2.203138927041943,1.0,1.0,10.0,13370
6.842214225792281,6.781097994463575,6.090092851932999,6.573496037750145,1.0,1.0,-10.0,13405
7.618350360590944,3.0690314199080837,6.014439524579794,3.592074337568385,1.0,0.0,10.0,13407
6.195838127410173,7.789494032433375,3.1522219730502066,5.424032249728262,1.0,1.0,-10.0,13410
4.593105576609437,6.415737111141184,4.8292040627129165,5.5317944798553125,0.0,0.0,-30.0,13415
6.887414576690652,7.0295433951228015,5.673999551490372,6.405865901996953,2.0,2.0,20.0,13438
8.99985399414557,5.641172038497716,6.632275031297635,4.214700556080238,0.0,0.0,-30.0,13450
5.730910066180842,6.240363887146437,4.450937425946892,7.435593878766557,1.0,0.0,10.0,13454
7.434751944279158,3.492850044562057,5.056164044772531,6.202315022868078,0.0,0.0,-30.0,13457
4.083463818512903,7.789494032433375,5.371386242077552,5.543768060980541,2.0,1.0,20.0,13459
4.445809591899178,5.202738978510847,3.6691863766304404,2.4785312929221854,1.0,1.0,10.0,13461
4.24860128712989,5.261196719842429,5.207470699478941,2.1911653459167146,0.0,0.0,-30.0,13483
7.003935864583351,7.716421855768896,7.048368331740262,2.5623463607987813,0.0,0.0,-30.0,13494
10.734904658349263,5.670400909163507,6.808799461788446,3.699836567695437,0.0,0.0,-30.0,13495
3.8656287767407167,4.7058481771923955,6.4935772644834255,5.90297549473738,0.0,1.0,-30.0,13504
6.354202531422178,8.344842575083408,5.598346224137167,3.807598797822488,1.0,1.0,-10.0,13508
3.0504622408123634,6.941856783125427,6.846626125465049,5.711398196733732,1.0,1.0,-10.0,13587
6.299384886289771,5.568099861833238,5.421821793646355,3.843519541198172,1.0,1.0,-10.0,13589
5.060472183952897,5.8603885684911505,4.488764089623494,5.483900155354402,0.0,0.0,-30.0,13592
5.923943444535337,4.72046261252529,4.791377399036314,7.12428076951063,0.0,1.0,-30.0,13666
8.196957330152214,5.758087521160881,7.060977219632463,5.483900155354402,1.0,1.0,-10.0,13706
5.63892548792117,5.6119431678319245,4.892248502173921,4.454172178584797,0.0,0.0,-30.0,13818
9.445107527759054,5.341653569069935,3.3317807585630277,2.6089169942524677,0.0,0.0,-30.0,13884
7.463551886291984,5.560573797310506,4.442374344750704,4.797040924915828,0.0,0.0,-30.0,13889
10.274783261863764,7.662207988419989,3.6220495367711703,2.8133021965671774,0.0,0.0,-30.0,13918
10.184030564426124,4.80165033940986,3.0541323620161087,3.246117919115974,0.0,0.0,-30.0,13935
7.471065674490128,6.4654440740382,5.527727167615932,7.754615028999271,0.0,0.0,-30.0,13947
11.22825186409868,3.721643880089709,3.596808773448723,3.173981965357841,0.0,0.0,-30.0,13953
6.618063464595258,7.151394122525323,4.189966711526232,3.6308430058260153,0.0,1.0,-30.0,13969
5.342800240866048,4.918407794471498,2.246427935697799,4.484451791963919,1.0,1.0,10.0,14022
4.71983792896308,7.32653030511778,5.502486404293485,4.472429133004231,0.0,0.0,-30.0,14025
4.1931898356033654,3.9697534720956895,5.616069839244497,5.121652716827425,0.0,0.0,-30.0,14031
5.408935042597699,5.2103014321255925,4.985050756183318,2.18812393066336,0.0,0.0,-30.0,14058
7.747962206821841,3.838401335151347,3.192956560289568,2.753188901768733,1.0,0.0,10.0,14065
7.128363043914189,6.874095166753933,4.3540316731221385,4.67681433531894,1.0,1.0,10.0,14078
6.744990036290047,4.611919474934698,6.827626478721962,3.78713757230197,0.0,0.0,-30.0,14079
9.65025488061865,5.400032296600754,3.192956560289568,2.2722825433811815,1.0,0.0,10.0,14130
4.735692384397403,3.1378566047815193,7.332441745170906,2.957574104083443,0.0,0.0,-30.0,14157
5.950113916271542,3.9551587902129848,7.042172966962763,4.256021271729832,0.0,0.0,-30.0,14186
6.5640182389568125,4.860029066940679,7.647951286701495,3.366344508712862,0.0,0.0,-30.0,14187
4.603200924309107,6.4654440740382,5.72965327419551,2.837347514486555,0.0,0.0,-30.0,14199
9.646480664354257,7.808154807247036,5.502486404293485,5.5304231214568444,1.0,0.0,-10.0,14204
2.3779954285678713,6.290307891445743,4.858846939571082,8.127317456749623,0.0,0.0,-30.0,14205
5.233728792620267,4.787055657527155,5.628690220905721,5.301992601222757,0.0,0.0,-30.0,14206
8.412841449388445,5.983819571908944,5.7675144191791805,5.3981738729002675,1.0,1.0,-10.0,14213
9.92546063710392,4.7578662937617455,4.985050756183318,2.3203731792199367,0.0,0.0,-30.0,14220
5.050724075186766,5.473005706014278,5.41414373266492,2.681052948010601,0.0,0.0,-30.0,14224
4.456375353712446,14.580087200822035,4.5685781613629395,8.151362774669002,0.0,0.0,-30.0,14235
8.341328779935239,6.100577026970582,4.60643930634661,3.246117919115974,0.0,0.0,-30.0,14253
9.613703061317105,5.648141888606735,4.202587093187455,3.5106164162291273,1.0,1.0,10.0,14274
8.06100556937521,6.815716439223114,4.202587093187455,5.494355144577778,1.0,0.0,10.0,14285
8.36294891810823,4.582730111169289,7.231478691881117,7.045278150377632,0.0,0.0,-30.0,14295
4.668083504702335,6.042198299439763,4.732643122958846,3.294208554954729,0.0,0.0,-30.0,14296
7.589337037275867,3.998942835861099,5.7675144191791805,1.4908097110014102,0.0,0.0,-30.0,14302
6.2831054324406095,6.888689848636638,5.843236709146522,4.652769017399563,0.0,0.0,-30.0,14318
4.682269781039749,4.7578662937617455,8.531378002987147,2.103965317945539,0.0,0.0,-30.0,14320
7.42548234410867,6.874095166753933,4.227827856509903,5.049516763069293,0.0,0.0,-30.0,14375
6.071290232306504,5.166517386477478,4.985050756183318,3.0657780347206423,0.0,0.0,-30.0,14400
5.357894848337395,4.903813112588793,5.502486404293485,4.833108901794894,0.0,0.0,-30.0,14405
8.203606877119638,4.670298202465517,5.9820609074199815,0.0,0.0,0.0,-30.0,14448
4.741405534158596,6.129702824031316,5.698301369017896,3.7141788159405706,0.0,0.0,-30.0,14589
5.944289023409532,5.649227305758077,4.752786761326874,3.233378969216872,0.0,0.0,-30.0,14609
3.3888039836830672,4.892114367872974,4.992317128608599,5.997978087878138,0.0,0.0,-30.0,14610
5.879078313148151,4.862994639492777,5.773942537633178,5.625358206667272,0.0,1.0,-30.0,14628
8.126558432173859,6.741217120015437,5.496591586043811,3.8944787584619576,0.0,0.0,-30.0,14641
8.50015989176139,4.2660402076987545,4.689752454147472,5.505158244986347,0.0,0.0,-30.0,14665
5.730307802057168,5.576427984807586,4.954496544300959,8.341877340656168,0.0,0.0,-30.0,14677
10.054350924921422,5.183311651674937,3.35342514194416,2.764599118661266,0.0,0.0,-30.0,14742
9.125010359264817,3.82924428199581,5.181420050146803,5.0123384020945565,0.0,0.0,-30.0,14752
7.425100121552328,5.765706219278862,5.610053338966734,3.1131790075359476,0.0,0.0,-30.0,14763
6.272338133193429,5.576427984807586,5.433557278864409,7.1759377123512,0.0,0.0,-30.0,14771
3.5467449726458775,7.076093996387694,6.038686627786664,4.940218425086002,1.0,1.0,-10.0,14787
4.269210804833379,5.8821851327996475,5.912618013427862,6.166258034231433,0.0,0.0,-30.0,14794
8.307751115583045,4.862994639492777,4.097229966661098,3.4256989079063516,0.0,0.0,-30.0,14831
7.535649865343816,5.125072194914544,6.971594374041807,4.447398582194211,0.0,0.0,-30.0,14846
6.586582876888611,6.653857934874849,3.6559898164052873,4.651738517051783,0.0,0.0,-30.0,14850
8.998886225431828,4.06220210903738,6.505140500914235,2.259759279601383,0.0,0.0,-30.0,14873
9.024580003295481,4.484438170550226,4.916675959993317,2.6443991569803416,0.0,0.0,-30.0,14886
5.878499168710544,7.920566119413387,3.592955509225886,3.1372189998721325,0.0,0.0,-30.0,14899
4.528103083042943,4.178681022558165,6.795098313939482,4.182958666496177,0.0,1.0,-30.0,14920
5.644683577646811,5.154191923294741,3.441673171995322,3.9425587431343274,1.0,0.0,-10.0,14924
3.164528920307528,5.066832738154152,5.244454357326205,3.6540788351001083,0.0,0.0,-30.0,14951
7.413134794371921,2.9993320231602163,9.455146076910225,2.860759088006006,0.0,1.0,-30.0,14957
7.126059536516899,6.915935490296615,4.387187779686345,5.072438382935019,0.0,0.0,-30.0,14961
7.018329350156805,4.164121158368067,5.710908230453777,3.437718904074444,0.0,0.0,-30.0,14995
6.464444485558021,7.673048428181718,4.62671814696807,2.6684391493165265,1.0,0.0,-10.0,15013
7.403602513010956,5.547308256427391,3.479493756302963,4.531538555370858,0.0,0.0,-30.0,15025
10.299793888373893,6.17338241660161,3.7064172621488085,2.764599118661266,0.0,0.0,-30.0,15039
6.969585279204097,4.9066742320630725,5.572232754659093,5.6373782028353645,0.0,0.0,-30.0,15053
6.168218050340874,4.353399392839343,3.8829133222511327,2.836719095669821,1.0,0.0,10.0,15087
3.282412000434522,6.275301465932297,6.4294993322989535,5.973938095541953,1.0,0.0,-10.0,15129
5.572239271532632,8.168083810645054,6.1773621035813475,3.2694389577211496,0.0,0.0,-30.0,15169
7.746945434853423,5.726778538518146,4.849347582163148,1.2619598583611014,1.0,0.0,10.0,15357
8.867500544099688,5.158472271336956,3.9400949105075576,2.824386349665322,0.0,0.0,-30.0,15378
5.410584866281278,7.052826495274256,5.379744973962242,6.021351324180112,0.0,0.0,-30.0,15389
8.285907514694186,4.502734270743275,7.779161746386716,0.0,0.0,0.0,-30.0,15409
8.611472661650012,6.076505472168109,4.495749320963752,4.146439534615047,0.0,0.0,-30.0,15419
8.19769751676369,6.032789605461863,4.988261184777196,3.0046663294311937,0.0,0.0,-30.0,15426
7.02452192369601,5.158472271336956,4.899861619477347,3.3892636195983865,0.0,0.0,-30.0,15458
1.5377672622694722,7.606560806886698,4.142151059764355,3.3411889583274874,1.0,1.0,10.0,15468
7.92662171192854,6.163937205580599,3.9653519291646573,2.716218361805799,0.0,0.0,-30.0,15483
2.6374801676542505,4.2841549372120475,6.554196341517379,5.36032473170525,0.0,1.0,-30.0,15484
5.059564456457373,6.091077427736858,4.1800365877500045,6.321817957123232,2.0,1.0,20.0,15491
5.5085642726031825,5.537343116124416,6.566824850845929,7.19918052531714,0.0,0.0,-30.0,15493
7.290821185033307,5.420767471574428,6.5036823042031795,4.182495530568222,0.0,0.0,-30.0,15550
11.20084671592619,4.429874492899533,3.3970690093799134,3.8820288976251023,0.0,0.0,-30.0,15619
5.3320856896700315,4.779601426549496,5.922770875089887,6.069425985451011,1.0,1.0,10.0,15623
6.135109572590667,5.989073738755618,5.266088390005294,6.213649969263709,0.0,0.0,-30.0,15645
10.093440582232267,4.54645013744952,3.4980970840083123,2.6320877045817257,0.0,0.0,-30.0,15653
2.467351413520287,4.677597737568257,6.844652056074026,3.8820288976251023,0.0,0.0,-30.0,15682
5.173110448435278,7.023682584136759,4.786205035520398,2.980628998795744,0.0,0.0,-30.0,15684
8.781318722882471,8.145723162930391,5.60705814187614,2.716218361805799,0.0,0.0,-30.0,15703
6.00477645317916,7.9854316516741575,6.112198515018134,4.747372800501286,0.0,0.0,-30.0,15709
5.202739612650793,7.227689962099237,5.367116464633693,4.230570191839121,0.0,0.0,-30.0,15735
10.773740167182385,6.047361561030612,5.278716899333843,1.8749117895650649,0.0,0.0,-30.0,15740
8.08451151833161,3.9781438702683305,4.887233110148797,3.425319615551561,0.0,0.0,-30.0,15743
9.541452222334774,4.867033159961986,4.015865966478857,2.4397890594981293,0.0,0.0,-30.0,15747
6.296402808231774,4.211295159368306,4.697805470220549,4.482962163511341,0.0,0.0,-30.0,15750
7.698430141485085,3.176686313987165,5.165060315376895,2.7041996964880743,1.0,0.0,10.0,15754
7.906127546177116,4.298726892780796,4.129522550435805,4.1344208692973226,0.0,0.0,-30.0,15767
9.148076142478224,6.994538672999262,5.897513856432786,2.5239197167222027,0.0,0.0,-30.0,15775
6.123019225296817,4.4881623151745265,6.705738453459977,4.326719514380919,0.0,0.0,-30.0,15785
6.408306018110872,5.741350494086895,6.301626154946382,0.0,0.0,0.0,-30.0,15801
11.354323065333633,7.795996229280427,4.079008513121606,3.040722325384368,0.0,0.0,-30.0,15804
3.7786013958410942,6.149365250011851,5.442887520604991,5.973276662909213,0.0,1.0,-30.0,15811
8.426264198012785,5.056468582355716,6.061684477703935,3.2210023051502397,0.0,0.0,-30.0,15815
6.222038270002222,5.202188138043201,5.165060315376895,5.528586046153396,0.0,0.0,-30.0,15838
7.616657424031434,2.928963069318441,6.945680130702425,5.384362062340699,0.0,0.0,-30.0,15841
10.216214340103301,6.688527606055544,2.955071182880668,2.608050373946276,0.0,0.0,-30.0,15853
8.931541886672415,4.240439070505802,5.4302590112764415,5.88914600568514,1.0,1.0,-10.0,15869
2.6999296205324455,7.11111431754925,5.846999819118587,5.071876764079855,1.0,0.0,10.0,15891
2.9254143267525485,3.9927158258370787,4.6599199422349,6.658340586019525,1.0,1.0,10.0,15970
10.628439165302433,4.750457515411998,5.405001992619342,19.25390183899509,0.0,0.0,-30.0,15976
7.6178476954343175,5.176331735413222,6.813179883747407,5.608150828481175,0.0,0.0,-30.0,16106
1.3940282365068533,6.630357503787723,6.384201891067015,4.6092741787731555,0.0,0.0,-30.0,16130
1.5317924612113472,4.929147354789557,5.248671910442447,5.728497412783347,0.0,0.0,-30.0,16151
6.624737309277119,3.6786851939874863,5.097267913025838,4.308407718017728,0.0,2.0,-30.0,16170
6.547482217776435,7.633635283966128,4.769225918623185,2.382862369182989,0.0,1.0,-30.0,16183
9.529648760215931,6.208690030959118,5.299139909581316,6.029363873538775,1.0,1.0,-10.0,16184
9.160649201849148,5.423516116036887,5.450543906997925,22.889920334272954,0.0,0.0,-30.0,16196
6.99353337331933,4.740124004900872,10.42164182217659,2.2986197601714693,0.0,0.0,-30.0,16202
9.698384691597544,5.438056373720633,4.819693917762054,1.8172334229627845,0.0,0.0,-30.0,16215
11.313656186377791,5.554378435190593,4.378098925296944,2.6355901962175485,0.0,0.0,-30.0,16218
6.3788787905661355,3.4896618440988014,5.892138899463035,5.162868466563142,0.0,0.0,-30.0,16221
